ExCuSe,Dummy
80.63,79.37
30.819999999999993,79.18
31.0,79.0
21.0,79.0
1.0,79.0
1.0,79.0
1.0,79.0
1.0,79.0
1.0,79.0
1.0,79.0
1.0,79.0
0.25,79.75
0.5,80.5
1.25,81.25
162.0,82.0
27.25,82.75
36.5,83.5
45.75,84.25
45.0,85.0
54.44,85.56
53.879999999999995,86.12
63.31,86.69
32.0,188.0
32.0,188.0
32.0,188.0
22.0,188.0
22.0,188.0
32.0,188.0
32.0,188.0
32.0,188.0
22.360000000000014,187.64
12.720000000000027,187.27999999999997
23.080000000000013,186.92
23.419999999999987,186.58
43.77999999999997,186.22000000000003
24.139999999999986,185.86
34.5,185.5
33.57000000000002,186.42999999999998
32.639999999999986,187.36
219.70999999999998,188.29000000000002
30.79000000000002,189.20999999999998
29.860000000000014,190.14
28.92999999999998,191.07000000000002
8.0,192.0
28.0,192.0
28.0,192.0
215.0,192.0
28.0,192.0
18.0,192.0
18.0,192.0
18.0,192.0
18.220000000000027,191.77999999999997
28.419999999999987,191.58
28.639999999999986,191.36
28.860000000000014,191.14
29.080000000000013,190.92
29.279999999999973,190.72000000000003
19.5,190.5
29.0,191.0
68.49999999999997,191.50000000000003
108.0,192.0
27.5,192.5
27.00000000000003,192.99999999999997
26.5,193.5
26.0,194.0
35.5,194.5
24.99999999999997,195.00000000000003
24.5,195.5
4.0,196.0
13.500000000000028,196.49999999999997
23.0,197.0
22.5,197.5
22.069999999999993,197.93
21.639999999999986,198.36
11.210000000000008,198.79
10.789999999999992,199.21
10.360000000000014,199.64
19.930000000000007,200.07
9.5,200.5
9.140000000000015,200.85999999999999
8.79000000000002,201.20999999999998
8.430000000000007,201.57
98.07,201.93
17.70999999999998,202.29000000000002
17.359999999999985,202.64000000000001
17.0,203.0
5.650000000000034,204.34999999999997
24.28,205.72
2.930000000000007,207.07
1.5699999999999932,208.43
0.21999999999999886,209.78
1.150000000000034,211.15000000000003
7.5,212.5
6.360000000000014,213.64
5.2099999999999795,214.79000000000002
4.069999999999993,215.93
92.93,217.07
1.7900000000000205,218.20999999999998
9.360000000000014,219.36
0.5,220.5
0.7900000000000205,220.79000000000002
11.070000000000022,221.07000000000002
1.3600000000000136,221.36
11.639999999999986,221.64
8.070000000000022,221.92999999999998
12.20999999999998,222.20999999999998
2.5,222.5
86.57,223.43
15.650000000000006,224.35
5.279999999999973,225.27999999999997
6.220000000000027,226.22000000000003
2.8499999999999943,227.15
183.93,228.07
201.0,229.0
0.0700000000000216,230.07000000000002
11.139999999999986,231.14
12.20999999999998,232.20999999999998
176.70999999999998,233.29000000000002
85.63999999999999,234.36
164.57000000000002,235.42999999999998
16.5,236.5
156.57,236.57
3.3499999999999943,236.65
3.2799999999999727,236.72000000000003
23.220000000000027,236.77999999999997
183.15,236.85
153.07,236.93
23.0,237.0
32.5,237.5
32.00000000000003,237.99999999999997
21.5,238.5
41.0,239.0
60.49999999999997,239.50000000000003
60.0,240.0
39.5,240.5
29.289999999999992,240.71
9.069999999999993,240.93
38.860000000000014,241.14
28.639999999999986,241.36
68.43,241.57
38.21000000000001,241.79
18.0,242.0
27.78,242.22
17.569999999999993,242.43
37.349999999999966,242.65000000000003
37.150000000000034,242.84999999999997
26.930000000000007,243.07
136.72,243.28
26.5,243.5
26.710000000000008,243.29
26.930000000000007,243.07
17.139999999999986,242.86
37.360000000000014,242.64
37.56999999999999,242.43
27.789999999999992,242.21
28.0,242.0
28.0,242.0
28.00000000000003,241.99999999999997
18.0,242.0
28.0,242.0
37.99999999999997,242.00000000000003
28.0,242.0
28.0,242.0
38.22000000000003,241.77999999999997
38.43000000000001,241.57
18.650000000000006,241.35
28.849999999999994,241.15
160.93,240.93
160.72000000000003,240.72000000000003
160.5,240.5
160.07000000000002,240.07000000000002
159.64,239.64
159.20999999999998,239.20999999999998
158.79000000000002,238.79000000000002
31.639999999999986,238.36
42.07000000000002,237.92999999999998
32.5,237.5
22.5,237.5
32.5,237.5
32.5,237.5
32.5,237.5
32.5,237.5
32.5,237.5
22.5,237.5
2.789999999999992,237.21
13.069999999999993,236.93
103.36000000000001,236.64
13.639999999999986,236.36
3.930000000000007,236.07
4.210000000000008,235.79
34.5,235.5
45.139999999999986,234.86
15.789999999999992,234.21
16.430000000000007,233.57
27.069999999999993,232.93
17.710000000000008,232.29
168.36,231.64
169.0,231.0
21.22,228.78
53.43000000000001,226.57
25.650000000000034,224.34999999999997
27.849999999999966,222.15000000000003
20.069999999999993,219.93
22.28,217.72
34.5,215.5
5.279999999999973,215.27999999999997
14.930000000000007,215.07
25.150000000000006,214.85
25.349999999999994,214.65
25.569999999999993,214.43
25.779999999999973,214.22000000000003
26.0,214.0
2.8600000000000136,212.86
28.29000000000002,211.70999999999998
29.42999999999998,210.57000000000002
9.429999999999978,209.42999999999998
1.7099999999999795,208.29000000000002
2.8600000000000136,207.14
34.0,206.0
5.2900000000000205,205.29000000000002
5.429999999999978,204.57000000000002
6.139999999999986,203.86
6.860000000000014,203.14
2.4299999999999784,202.42999999999998
1.7099999999999795,201.70999999999998
1.0,201.0
0.2799999999999727,200.27999999999997
10.430000000000007,199.57
19.150000000000006,198.85
20.849999999999994,198.15
2.569999999999993,197.43
22.279999999999973,196.72000000000003
14.0,196.0
14.789999999999992,195.21
5.569999999999993,194.43
6.360000000000014,193.64
7.139999999999986,192.86
7.930000000000007,192.07
1.289999999999992,191.29
26.5,190.5
10.20999999999998,189.79000000000002
10.930000000000007,189.07
11.639999999999986,188.36
12.360000000000014,187.64
13.069999999999993,186.93
13.79000000000002,186.20999999999998
14.5,185.5
15.359999999999985,184.64000000000001
26.20999999999998,183.79000000000002
27.07000000000002,182.92999999999998
27.92999999999998,182.07000000000002
18.79000000000002,181.20999999999998
9.640000000000015,180.35999999999999
10.5,179.5
20.42999999999998,179.57000000000002
20.359999999999985,179.64000000000001
20.29000000000002,179.70999999999998
10.20999999999998,179.79000000000002
10.140000000000015,179.85999999999999
30.07000000000002,179.92999999999998
30.0,180.0
30.359999999999985,179.64000000000001
20.70999999999998,179.29000000000002
11.070000000000022,178.92999999999998
11.429999999999978,178.57000000000002
21.79000000000002,178.20999999999998
22.140000000000015,177.85999999999999
22.5,177.5
22.420000000000016,177.57999999999998
32.360000000000014,177.64
32.27999999999997,177.72000000000003
22.220000000000027,177.77999999999997
32.139999999999986,177.86
32.079999999999984,177.92000000000002
22.0,178.0
31.569999999999993,178.43
21.139999999999986,178.86
20.710000000000008,179.29
10.289999999999992,179.71
19.860000000000014,180.14
9.430000000000007,180.57
29.0,181.0
19.859999999999985,180.14000000000001
10.70999999999998,179.29000000000002
21.57000000000002,178.42999999999998
22.42999999999998,177.57000000000002
13.29000000000002,176.70999999999998
24.140000000000015,175.85999999999999
5.0,175.0
15.289999999999992,174.71
25.569999999999993,174.43
15.860000000000014,174.14
26.139999999999986,173.86
26.430000000000007,173.57
26.710000000000008,173.29
27.0,173.0
17.349999999999994,172.65
27.72,172.28
18.069999999999993,171.93
18.430000000000007,171.57
28.78,171.22
19.150000000000006,170.85
29.5,170.5
20.70999999999998,169.29000000000002
31.92999999999998,168.07000000000002
33.140000000000015,166.85999999999999
34.359999999999985,165.64000000000001
5.570000000000022,164.42999999999998
226.79000000000002,163.20999999999998
18.0,162.0
28.639999999999986,161.36
29.289999999999992,160.71
219.93,160.07
20.569999999999993,159.43
251.21,158.79
1.8600000000000136,158.14
7.5,157.5
6.650000000000006,156.65
15.780000000000001,155.78
4.930000000000007,154.93
14.069999999999993,154.07
36.78,153.22
37.650000000000006,152.35
38.5,151.5
1.5,151.5
11.5,151.5
228.5,151.5
28.5,151.5
188.5,151.5
258.5,151.5
18.5,151.5
237.86,152.14
147.22000000000003,152.77999999999997
86.57999999999998,153.42000000000002
15.920000000000016,154.07999999999998
4.720000000000027,154.72000000000003
194.64,155.36
243.0,156.0
43.20999999999998,156.79000000000002
7.569999999999993,157.57
51.640000000000015,158.35999999999999
9.140000000000015,159.14000000000001
230.07,159.93
239.29000000000002,160.70999999999998
28.5,161.5
17.930000000000007,162.07
157.35999999999999,162.64000000000001
66.79000000000002,163.20999999999998
26.20999999999998,163.79000000000002
4.359999999999985,164.35999999999999
245.07,164.93
184.5,165.5
243.92,166.08
243.36,166.64
242.77999999999997,167.22000000000003
17.779999999999973,167.77999999999997
231.64,168.36
201.08,168.92
217.5,169.5
228.86,171.14
247.22000000000003,172.77999999999997
14.419999999999987,174.42
163.92,176.08
212.27999999999997,177.72000000000003
60.639999999999986,179.36
229.0,181.0
227.70999999999998,182.29000000000002
206.42999999999998,183.57000000000002
225.14,184.86
203.86,186.14
162.57000000000002,187.42999999999998
201.29000000000002,188.70999999999998
160.0,190.0
18.779999999999973,191.22000000000003
17.569999999999993,192.43
16.349999999999994,193.65
195.15,194.85
13.930000000000007,196.07
2.7200000000000273,197.27999999999997
1.5,198.5
19.79000000000002,200.20999999999998
1.9300000000000068,201.93
16.360000000000014,203.64
24.639999999999986,205.36
2.930000000000007,207.07
1.2099999999999795,208.79000000000002
200.5,210.5
7.930000000000007,212.07
196.35999999999999,213.64000000000001
4.7900000000000205,215.20999999999998
13.20999999999998,216.79000000000002
8.359999999999985,218.35999999999999
0.06999999999999318,219.93
1.5,221.5
8.0,222.0
7.5,222.5
7.0,223.0
16.5,223.5
6.0,224.0
4.5,224.5
15.0,225.0
14.849999999999994,225.15
4.720000000000027,225.27999999999997
4.569999999999993,225.43
14.430000000000007,225.57
4.279999999999973,225.72000000000003
14.150000000000006,225.85
6.0,226.0
13.569999999999993,226.43
13.139999999999986,226.86
2.710000000000008,227.29
12.289999999999992,227.71
1.8600000000000136,228.14
1.4300000000000068,228.57
11.0,229.0
11.0,229.0
11.000000000000028,228.99999999999997
1.0,229.0
11.0,229.0
10.999999999999972,229.00000000000003
9.0,229.0
1.0,229.0
186.27999999999997,228.72000000000003
1.5699999999999932,228.43
1.8499999999999943,228.15
172.15,227.85
2.430000000000007,227.57
2.7200000000000273,227.27999999999997
7.0,227.0
2.7099999999999795,227.29000000000002
7.569999999999993,227.57
32.139999999999986,227.86
81.86000000000001,228.14
1.5699999999999932,228.43
183.29000000000002,228.70999999999998
1.0,229.0
110.93,229.07
10.849999999999966,229.15000000000003
0.7800000000000011,229.22
10.719999999999999,229.28
0.6500000000000341,229.34999999999997
80.57,229.43
80.5,229.5
0.4300000000000068,229.57
182.36,229.64
188.29,229.71
120.21000000000001,229.79
10.139999999999986,229.86
10.069999999999993,229.93
170.0,230.0
59.5,230.5
9.0,231.0
1.4999999999999716,231.49999999999997
17.99999999999997,232.00000000000003
7.5,232.5
7.0,233.0
6.5,233.5
4.430000000000007,234.43
180.64,235.36
113.70999999999998,236.29000000000002
102.79000000000002,237.20999999999998
101.86000000000001,238.14
0.9300000000000068,239.07
100.0,240.0
0.13999999999998636,239.86
9.70999999999998,239.70999999999998
110.43,239.57
0.5699999999999932,239.43
110.70999999999998,239.29000000000002
175.86,239.14
9.0,239.0
8.650000000000006,238.65
8.279999999999973,238.27999999999997
12.069999999999993,237.93
7.569999999999993,237.57
2.7799999999999727,237.22000000000003
16.849999999999994,236.85
6.5,236.5
3.569999999999993,236.43
6.360000000000014,236.36
6.289999999999992,236.29
6.210000000000008,236.21
73.86000000000001,236.14
6.069999999999993,236.07
6.0,236.0
5.289999999999992,235.29
4.569999999999993,234.57
3.8600000000000136,233.86
3.1399999999999864,233.14
2.430000000000007,232.43
1.710000000000008,231.71
1.0,231.0
0.29000000000002046,229.70999999999998
1.5699999999999932,228.43
2.859999999999985,227.14000000000001
4.140000000000015,225.85999999999999
5.430000000000007,224.57
6.7099999999999795,223.29000000000002
199.0,222.0
8.789999999999992,221.21
9.569999999999993,220.43
20.360000000000014,219.64
11.139999999999986,218.86
11.930000000000007,218.07
12.710000000000008,217.29
3.5,216.5
5.430000000000007,214.57
107.34999999999997,212.65000000000003
9.280000000000001,210.72
21.22,208.78
23.150000000000034,206.84999999999997
105.07,204.93
17.0,203.0
28.0,202.0
29.0,201.0
20.0,200.0
181.0,199.0
12.0,198.0
143.0,197.0
24.0,196.0
34.43000000000001,195.57
24.860000000000014,195.14
25.29000000000002,194.70999999999998
125.70999999999998,194.29000000000002
16.139999999999986,193.86
16.569999999999993,193.43
237.0,193.0
26.930000000000007,193.07
136.84999999999997,193.15000000000003
26.779999999999973,193.22000000000003
26.720000000000027,193.27999999999997
16.650000000000034,193.34999999999997
36.56999999999999,193.43
26.5,193.5
16.5,193.5
26.5,193.5
26.5,193.5
26.5,193.5
26.5,193.5
126.5,193.5
26.5,193.5
36.5,193.5
36.5,193.5
26.5,193.5
26.5,193.5
16.5,193.5
26.5,193.5
26.5,193.5
26.069999999999993,193.93
25.639999999999986,194.36
25.20999999999998,194.79000000000002
34.79000000000002,195.20999999999998
24.360000000000014,195.64
33.93000000000001,196.07
23.5,196.5
13.720000000000027,196.27999999999997
23.91999999999996,196.08000000000004
34.139999999999986,195.86
34.360000000000014,195.64
34.58000000000004,195.41999999999996
24.779999999999973,195.22000000000003
218.0,195.0
15.0,195.0
25.0,195.0
25.0,195.0
15.0,195.0
25.0,195.0
25.0,195.0
25.0,195.0
25.0,195.0
14.999999999999972,195.00000000000003
15.0,195.0
15.0,195.0
25.00000000000003,194.99999999999997
25.0,195.0
15.0,195.0
25.150000000000006,194.85
25.279999999999973,194.72000000000003
25.430000000000007,194.57
25.569999999999993,194.43
25.720000000000027,194.27999999999997
25.849999999999994,194.15
26.0,194.0
17.07000000000002,192.92999999999998
28.139999999999986,191.86
19.20999999999998,190.79000000000002
0.29000000000002046,189.70999999999998
11.360000000000014,188.64
92.42999999999998,187.57000000000002
13.5,186.5
209.42999999999998,186.57000000000002
13.360000000000014,186.64
13.29000000000002,186.70999999999998
223.20999999999998,186.79000000000002
143.14,186.86
133.07000000000002,186.92999999999998
173.0,187.0
62.93000000000001,187.07
212.86,187.14
202.79000000000002,187.20999999999998
22.70999999999998,187.29000000000002
102.63999999999999,187.36
22.569999999999993,187.43
102.5,187.5
102.07000000000002,187.92999999999998
11.639999999999986,188.36
101.20999999999998,188.79000000000002
30.79000000000002,189.20999999999998
204.36,189.64
19.92999999999998,190.07000000000002
29.5,190.5
98.78,191.22
28.069999999999993,191.93
27.349999999999966,192.65000000000003
16.650000000000034,193.34999999999997
105.93,194.07
105.22,194.78
24.5,195.5
95.07,194.93
95.65000000000003,194.34999999999997
106.22,193.78
206.78,193.22
117.34999999999997,192.65000000000003
207.93,192.07
18.5,191.5
18.360000000000014,191.64
8.20999999999998,191.79000000000002
28.069999999999993,191.93
7.930000000000007,192.07
12.20999999999998,192.20999999999998
112.36000000000001,192.36
112.5,192.5
112.5,192.5
112.5,192.5
112.5,192.5
112.5,192.5
112.5,192.5
112.5,192.5
112.5,192.5
112.5,192.5
112.5,192.5
112.5,192.5
112.5,192.5
112.5,192.5
112.5,192.5
112.5,192.5
104.5,184.5
96.5,176.5
88.50000000000003,168.50000000000003
80.49999999999997,160.49999999999997
72.5,152.5
5.5,144.5
23.5,136.5
13.710000000000008,136.29
33.93000000000001,136.07
4.139999999999986,135.86
14.360000000000014,135.64
4.569999999999993,135.43
24.789999999999992,135.21
15.0,135.0
4.0,136.0
13.0,137.0
22.0,138.0
11.0,139.0
10.0,140.0
1.0,141.0
2.0,142.0
1.289999999999992,141.29
29.430000000000007,140.57
30.139999999999986,139.86
20.860000000000014,139.14
21.569999999999993,138.43
32.28999999999999,137.71
13.0,137.0
23.849999999999994,136.15
14.719999999999999,135.28
15.569999999999993,134.43
26.430000000000007,133.57
7.280000000000001,132.72
48.150000000000006,131.85
242.0,131.0
8.930000000000007,131.07
28.860000000000014,131.14
18.789999999999992,131.21
28.710000000000008,131.29
38.639999999999986,131.36
38.56999999999999,131.43
28.5,131.5
29.07000000000002,130.92999999999998
19.640000000000015,130.35999999999999
10.20999999999998,129.79000000000002
20.79000000000002,129.20999999999998
41.359999999999985,128.64000000000001
31.92999999999998,128.07000000000002
22.5,127.5
23.150000000000006,126.85
23.78,126.22
24.430000000000007,125.57
25.069999999999993,124.93
25.72,124.28
26.349999999999994,123.65
37.0,123.0
37.43000000000001,122.57
97.85,122.15
208.28,121.72
38.72,121.28
39.150000000000006,120.85
29.569999999999993,120.43
40.0,120.0
40.78999999999999,119.21000000000001
31.569999999999993,118.43
32.360000000000014,117.63999999999999
23.139999999999986,116.86000000000001
23.930000000000007,116.07
94.71000000000001,115.28999999999999
85.5,114.5
28.279999999999973,111.72000000000003
41.079999999999984,108.92000000000002
33.860000000000014,106.13999999999999
36.639999999999986,103.36000000000001
29.420000000000016,100.57999999999998
32.22000000000003,97.77999999999997
45.0,95.0
106.42000000000002,93.57999999999998
107.86000000000001,92.13999999999999
39.27999999999997,90.72000000000003
230.72000000000003,89.27999999999997
42.139999999999986,87.86000000000001
43.579999999999984,86.42000000000002
45.0,85.0
55.07000000000002,84.92999999999998
45.140000000000015,84.85999999999999
55.20999999999998,84.79000000000002
5.2900000000000205,84.70999999999998
225.35999999999999,84.64000000000001
255.42999999999998,84.57000000000002
255.5,84.5
253.71,86.28999999999999
251.93,88.07
40.139999999999986,89.86000000000001
48.360000000000014,91.63999999999999
46.56999999999999,93.43
44.78999999999999,95.21000000000001
43.0,97.0
43.150000000000006,96.85
33.28,96.72
23.430000000000007,96.57
243.57,96.43
243.72,96.28
243.85,96.15
244.0,96.0
243.22,96.78
242.43,97.57
241.65,98.35
240.85,99.15
240.07,99.93
269.28,100.72
28.5,101.5
37.78999999999999,102.21000000000001
237.07,102.93
226.36,103.63999999999999
235.64,104.36000000000001
234.93,105.07
234.21,105.78999999999999
23.5,106.5
223.0,107.0
232.5,107.5
32.0,108.0
21.5,108.5
231.0,109.0
230.5,109.5
20.0,110.0
30.20999999999998,109.79000000000002
20.42999999999998,109.57000000000002
10.639999999999986,109.36000000000001
20.860000000000014,109.13999999999999
31.07000000000002,108.92999999999998
11.29000000000002,108.70999999999998
11.5,108.5
19.639999999999986,110.36000000000001
7.7900000000000205,112.20999999999998
25.92999999999998,114.07000000000002
24.07000000000002,115.92999999999998
42.20999999999998,117.79000000000002
214.36,119.63999999999999
18.5,121.5
47.27999999999997,122.72000000000003
46.06999999999999,123.93
44.849999999999994,125.15
53.650000000000006,126.35
52.43000000000001,127.57
51.22000000000003,128.77999999999997
30.0,130.0
28.289999999999992,131.71
46.56999999999999,133.43
44.860000000000014,135.14
43.139999999999986,136.86
51.43000000000001,138.57
49.71000000000001,140.29
48.0,142.0
36.860000000000014,143.14
45.72000000000003,144.27999999999997
34.58000000000001,145.42
33.41999999999999,146.58
32.27999999999997,147.72000000000003
31.139999999999986,148.86
30.0,150.0
27.849999999999994,152.15
25.720000000000027,154.27999999999997
43.56999999999999,156.43
31.430000000000007,158.57
39.27999999999997,160.72000000000003
37.150000000000006,162.85
45.0,165.0
43.139999999999986,166.86
41.29000000000002,168.70999999999998
29.430000000000007,170.57
37.56999999999999,172.43
35.70999999999998,174.29000000000002
43.860000000000014,176.14
22.0,178.0
21.70999999999998,178.29000000000002
227.43,178.57
31.139999999999986,178.86
30.860000000000014,179.14
30.569999999999993,179.43
30.29000000000002,179.70999999999998
30.0,180.0
19.5,180.5
19.0,181.0
215.5,181.5
18.0,182.0
27.5,182.5
17.0,183.0
16.5,183.5
15.860000000000014,184.14
5.210000000000008,184.79
14.569999999999993,185.43
13.930000000000007,186.07
13.289999999999992,186.71
12.639999999999986,187.36
12.0,188.0
21.5,188.5
21.0,189.0
195.5,189.5
20.0,190.0
19.5,190.5
19.0,191.0
18.5,191.5
17.79000000000002,192.20999999999998
17.069999999999993,192.93
26.360000000000014,193.64
15.639999999999986,194.36
24.930000000000007,195.07
4.2099999999999795,195.79000000000002
23.5,196.5
14.139999999999986,195.86
5.2099999999999795,195.20999999999998
5.430000000000007,194.57
96.07,193.93
6.7099999999999795,193.29000000000002
17.360000000000014,192.64
28.0,192.0
27.849999999999966,192.15000000000003
17.720000000000027,192.27999999999997
17.569999999999993,192.43
17.430000000000007,192.57
7.279999999999973,192.72000000000003
2.849999999999966,192.84999999999997
7.0,193.0
27.0,193.0
17.0,193.0
27.0,193.0
7.0,193.0
17.0,193.0
186.0,193.0
37.0,193.0
37.93000000000001,192.07
18.860000000000014,191.14
9.79000000000002,190.20999999999998
10.70999999999998,189.29000000000002
31.639999999999986,188.36
82.57,187.43
93.5,186.5
184.0,186.0
184.5,185.5
185.0,185.0
205.5,184.5
206.0,184.0
206.5,183.5
127.0,183.0
18.779999999999973,181.22000000000003
20.569999999999993,179.43
32.349999999999966,177.65000000000003
24.150000000000034,175.84999999999997
25.930000000000007,174.07
27.720000000000027,172.27999999999997
29.5,170.5
40.150000000000034,169.84999999999997
40.77999999999997,169.22000000000003
31.430000000000007,168.57
32.06999999999999,167.93
32.72000000000003,167.27999999999997
33.349999999999966,166.65000000000003
34.0,166.0
34.650000000000034,165.34999999999997
35.27999999999997,164.72000000000003
185.93,164.07
166.57,163.43
127.22000000000003,162.77999999999997
27.849999999999966,162.15000000000003
198.5,161.5
29.29000000000002,160.70999999999998
30.069999999999993,159.93
160.86,159.14
231.64,158.36
172.43,157.57
33.20999999999998,156.79000000000002
194.0,156.0
225.5,154.5
187.0,153.0
188.5,151.5
230.0,150.0
191.5,148.5
233.0,147.0
194.5,145.5
195.36,144.64
96.20999999999998,143.79000000000002
47.06999999999999,142.93
47.93000000000001,142.07
61.20999999999998,141.20999999999998
60.360000000000014,140.36
59.5,139.5
59.5,139.5
59.5,139.5
59.5,139.5
99.5,139.5
109.5,139.5
99.5,139.5
159.5,139.5
159.5,139.5
79.5,139.5
79.5,139.5
89.5,139.5
79.5,139.5
99.5,139.5
59.5,139.5
69.5,139.5
99.5,139.5
89.5,139.5
79.5,139.5
19.5,139.5
109.5,139.5
59.5,139.5
61.91999999999996,141.91999999999996
64.36000000000001,144.36
43.22000000000003,146.77999999999997
30.779999999999973,149.22000000000003
18.360000000000014,151.64
15.919999999999959,154.08000000000004
33.5,156.5
23.849999999999966,156.15000000000003
34.22000000000003,155.77999999999997
164.57,155.43
34.93000000000001,155.07
125.27999999999997,154.72000000000003
165.65000000000003,154.34999999999997
184.0,154.0
16.279999999999973,153.72000000000003
166.57,153.43
176.84999999999997,153.15000000000003
27.150000000000034,152.84999999999997
147.43,152.57
17.720000000000027,152.27999999999997
148.0,152.0
168.86,151.14
29.70999999999998,150.29000000000002
170.57,149.43
21.430000000000007,148.57
22.29000000000002,147.70999999999998
23.140000000000015,146.85999999999999
164.0,146.0
164.86,145.14
15.710000000000008,144.29
16.569999999999993,143.43
178.43,142.57
38.28999999999999,141.71
39.139999999999986,140.86
40.0,140.0
30.289999999999992,139.71
170.57,139.43
30.860000000000014,139.14
31.139999999999986,138.86
181.43,138.57
171.71,138.29
172.0,138.0
182.43,137.57
42.859999999999985,137.14000000000001
53.29000000000002,136.70999999999998
33.70999999999998,136.29000000000002
34.140000000000015,135.85999999999999
14.569999999999993,135.43
245.0,135.0
35.56999999999999,134.43
36.140000000000015,133.85999999999999
36.70999999999998,133.29000000000002
37.29000000000002,132.70999999999998
17.859999999999985,132.14000000000001
38.43000000000001,131.57
39.0,131.0
10.069999999999993,129.93
21.150000000000006,128.85
42.22000000000003,127.77999999999997
183.27999999999997,126.72000000000003
34.349999999999994,125.65
195.43,124.57
186.5,123.5
187.36,122.63999999999999
208.20999999999998,121.79000000000002
209.07,120.93
209.93,120.07
40.79000000000002,119.20999999999998
41.639999999999986,118.36000000000001
208.5,117.5
14.080000000000013,115.91999999999999
25.639999999999986,114.36000000000001
209.22000000000003,112.77999999999997
38.77999999999997,111.22000000000003
30.360000000000014,109.63999999999999
